source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes
ILLRAW-00436,illinois,historical_record_book,1932-1933,1933,1933-02-11,Wisconsin,Wisconsin,wisconsin,Yes,38,25,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 11 38 Wisconsin . . . . . . . . . . . . . . . . . . . . . . . . . 25 (W),resolved,
ILLRAW-00437,illinois,historical_record_book,1932-1933,1933,1933-02-13,Ohio State,Ohio State,ohio-state,Yes,29,31,L,1,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 13 29 Ohio State (OT) . . . . . . . . . . . . . . . . . . . . . 31 (L),resolved,
ILLRAW-00438,illinois,historical_record_book,1932-1933,1933,1933-02-18,Minnesota,Minnesota,minnesota,Yes,26,22,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 18 26 at Minnesota . . . . . . . . . . . . . . . . . . . . . . . 22 (W),resolved,
ILLRAW-00439,illinois,historical_record_book,1932-1933,1933,1933-02-20,Wisconsin,Wisconsin,wisconsin,Yes,29,15,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 20 29 at Wisconsin . . . . . . . . . . . . . . . . . . . . . . . 15 (W),resolved,
ILLRAW-00440,illinois,historical_record_book,1932-1933,1933,1933-02-25,Minnesota,Minnesota,minnesota,Yes,28,30,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 25 28 Minnesota . . . . . . . . . . . . . . . . . . . . . . . . . 30 (L),resolved,
ILLRAW-00441,illinois,historical_record_book,1932-1933,1933,1933-02-27,Iowa,Iowa,iowa,Yes,27,30,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 27 27 at Iowa . . . . . . . . . . . . . . . . . . . . . . . . . . . 30 (L),resolved,
ILLRAW-00442,illinois,historical_record_book,1932-1933,1933,1933-03-04,Iowa,Iowa,iowa,Yes,44,16,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,M 4 44 Iowa . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .16 (W),resolved,
ILLRAW-00443,illinois,historical_record_book,1933-1934,1934,1933-12-10,St. Louis,Saint Louis,saint-louis,Yes,21,22,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 10 21 St. Louis . . . . . . . . . . . . . . . . . . . . . . . . . . . 22 (L),resolved,
ILLRAW-00444,illinois,historical_record_book,1933-1934,1934,1933-12-16,Illinois Wesleyan,Illinois Wesleyan,illinois-wesleyan,No,37,19,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 16 37 Illinois Wesleyan . . . . . . . . . . . . . . . . . . . . 19 (W),resolved,
ILLRAW-00445,illinois,historical_record_book,1933-1934,1934,1933-12-22,Washington University,Washington,washington,Yes,40,36,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 22 40 at Washington University . . . . . . . . . . . . . . 36 (W),resolved,
ILLRAW-00446,illinois,historical_record_book,1933-1934,1934,1933-12-29,Knox,Knox,knox,No,21,18,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 29 21 at Knox . . . . . . . . . . . . . . . . . . . . . . . . . . . . 18 (W),resolved,
ILLRAW-00447,illinois,historical_record_book,1933-1934,1934,1933-12-30,Augustana,Augustana,augustana,No,37,26,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 30 37 at Augustana . . . . . . . . . . . . . . . . . . . . . . . 26 (W),resolved,
ILLRAW-00448,illinois,historical_record_book,1933-1934,1934,1934-01-03,Missouri,Mizzou,missouri,Yes,31,27,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 3 31 Missouri . . . . . . . . . . . . . . . . . . . . . . . . . . . 27 (W),resolved,
ILLRAW-00449,illinois,historical_record_book,1933-1934,1934,1934-01-07,Wisconsin,Wisconsin,wisconsin,Yes,20,17,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 7 20 Wisconsin . . . . . . . . . . . . . . . . . . . . . . . . . 17 (W),resolved,
ILLRAW-00450,illinois,historical_record_book,1933-1934,1934,1934-01-08,Purdue,Purdue,purdue,Yes,21,36,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 8 21 at Purdue . . . . . . . . . . . . . . . . . . . . . . . . . 36 (L),resolved,
ILLRAW-00451,illinois,historical_record_book,1933-1934,1934,1934-01-13,Chicago,Chicago,chicago,No,32,26,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 13 32 at Chicago . . . . . . . . . . . . . . . . . . . . . . . . . 26 (W),resolved,
ILLRAW-00452,illinois,historical_record_book,1933-1934,1934,1934-01-15,Iowa,Iowa,iowa,Yes,14,36,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 15 14 at Iowa . . . . . . . . . . . . . . . . . . . . . . . . . . . 36 (L),resolved,
ILLRAW-00453,illinois,historical_record_book,1933-1934,1934,1934-01-20,Northwestern,Northwestern,northwestern,Yes,34,20,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 20 34 Northwestern . . . . . . . . . . . . . . . . . . . . . . 20 (W),resolved,
ILLRAW-00454,illinois,historical_record_book,1933-1934,1934,1934-02-06,Bradley,Bradley,bradley,Yes,38,26,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 6 38 Bradley . . . . . . . . . . . . . . . . . . . . . . . . . . . .26 (W),resolved,
ILLRAW-00455,illinois,historical_record_book,1933-1934,1934,1934-02-10,Indiana,Indiana,indiana,Yes,28,25,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 10 28 Indiana . . . . . . . . . . . . . . . . . . . . . . . . . . . 25 (W),resolved,
ILLRAW-00456,illinois,historical_record_book,1933-1934,1934,1934-02-12,Chicago,Chicago,chicago,No,42,21,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 12 42 Chicago . . . . . . . . . . . . . . . . . . . . . . . . . . . 21 (W),resolved,
ILLRAW-00457,illinois,historical_record_book,1933-1934,1934,1934-02-17,Wisconsin,Wisconsin,wisconsin,Yes,22,28,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 17 22 at Wisconsin . . . . . . . . . . . . . . . . . . . . . . . 28 (L),resolved,
ILLRAW-00458,illinois,historical_record_book,1933-1934,1934,1934-02-19,Northwestern,Northwestern,northwestern,Yes,25,32,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 19 25 at Northwestern . . . . . . . . . . . . . . . . . . . . 32 (L),resolved,
ILLRAW-00459,illinois,historical_record_book,1933-1934,1934,1934-02-24,Indiana,Indiana,indiana,Yes,24,36,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 24 24 at Indiana . . . . . . . . . . . . . . . . . . . . . . . . . 36 (L),resolved,
ILLRAW-00460,illinois,historical_record_book,1933-1934,1934,1934-02-26,Iowa,Iowa,iowa,Yes,35,31,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 26 35 Iowa . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .31 (W),resolved,
ILLRAW-00461,illinois,historical_record_book,1933-1934,1934,1934-03-05,Purdue,Purdue,purdue,Yes,27,26,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,M 5 27 Purdue . . . . . . . . . . . . . . . . . . . . . . . . . . . .26 (W),resolved,
ILLRAW-00462,illinois,historical_record_book,1934-1935,1935,1934-12-10,DePaul,DePaul,depaul,Yes,26,29,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 10 26 DePaul . . . . . . . . . . . . . . . . . . . . . . . . . . . . 29 (L),resolved,
ILLRAW-00463,illinois,historical_record_book,1934-1935,1935,1934-12-10,Bradley,Bradley,bradley,Yes,55,25,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 10 55 Bradley . . . . . . . . . . . . . . . . . . . . . . . . . . . .25 (W),resolved,
ILLRAW-00464,illinois,historical_record_book,1934-1935,1935,1934-12-14,Wabash,Wabash,wabash,No,30,27,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 14 30 Wabash . . . . . . . . . . . . . . . . . . . . . . . . . . . 27 (W),resolved,
ILLRAW-00465,illinois,historical_record_book,1934-1935,1935,1934-12-21,Washington University,Washington,washington,Yes,35,18,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 21 35 at Washington University . . . . . . . . . . . . . . 18 (W),resolved,
ILLRAW-00466,illinois,historical_record_book,1934-1935,1935,1934-12-22,St. Louis,Saint Louis,saint-louis,Yes,33,22,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 22 33 at St. Louis . . . . . . . . . . . . . . . . . . . . . . . . . 22 (W),resolved,
ILLRAW-00467,illinois,historical_record_book,1934-1935,1935,1934-12-29,Butler,Butler,butler,Yes,24,39,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 29 24 at Butler . . . . . . . . . . . . . . . . . . . . . . . . . . 39 (L),resolved,
ILLRAW-00468,illinois,historical_record_book,1934-1935,1935,1935-01-01,Wabash,Wabash,wabash,No,35,28,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 1 35 at Wabash . . . . . . . . . . . . . . . . . . . . . . . . . 28 (W),resolved,
ILLRAW-00469,illinois,historical_record_book,1934-1935,1935,1935-01-05,Indiana,Indiana,indiana,Yes,28,32,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 5 28 Indiana . . . . . . . . . . . . . . . . . . . . . . . . . . . 32 (L),resolved,
ILLRAW-00470,illinois,historical_record_book,1934-1935,1935,1935-01-07,Purdue,Purdue,purdue,Yes,37,36,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 7 37 Purdue . . . . . . . . . . . . . . . . . . . . . . . . . . . .36 (W),resolved,
ILLRAW-00471,illinois,historical_record_book,1934-1935,1935,1935-01-12,Ohio State,Ohio State,ohio-state,Yes,44,23,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 12 44 at Ohio State . . . . . . . . . . . . . . . . . . . . . . . 23 (W),resolved,
ILLRAW-00472,illinois,historical_record_book,1934-1935,1935,1935-01-14,Indiana,Indiana,indiana,Yes,29,42,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 14 29 at Indiana . . . . . . . . . . . . . . . . . . . . . . . . . 42 (L),resolved,
ILLRAW-00473,illinois,historical_record_book,1934-1935,1935,1935-01-19,Michigan,Michigan,michigan,Yes,34,22,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 19 34 Michigan . . . . . . . . . . . . . . . . . . . . . . . . . . 22 (W),resolved,
ILLRAW-00474,illinois,historical_record_book,1934-1935,1935,1935-02-05,Notre Dame,Notre Dame,notre-dame,Yes,27,26,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 5 27 Notre Dame . . . . . . . . . . . . . . . . . . . . . . . . 26 (W),resolved,
ILLRAW-00475,illinois,historical_record_book,1934-1935,1935,1935-02-09,Chicago,Chicago,chicago,No,43,36,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 9 43 at Chicago . . . . . . . . . . . . . . . . . . . . . . . . . 36 (W),resolved,
ILLRAW-00476,illinois,historical_record_book,1934-1935,1935,1935-02-16,Purdue,Purdue,purdue,Yes,27,35,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 16 27 at Purdue . . . . . . . . . . . . . . . . . . . . . . . . . 35 (L),resolved,
ILLRAW-00477,illinois,historical_record_book,1934-1935,1935,1935-02-18,Ohio State,Ohio State,ohio-state,Yes,43,36,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 18 43 Ohio State . . . . . . . . . . . . . . . . . . . . . . . . . 36 (W),resolved,
ILLRAW-00478,illinois,historical_record_book,1934-1935,1935,1935-02-23,Minnesota,Minnesota,minnesota,Yes,38,34,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 23 38 at Minnesota . . . . . . . . . . . . . . . . . . . . . . . 34 (W),resolved,
ILLRAW-00479,illinois,historical_record_book,1934-1935,1935,1935-02-25,Chicago,Chicago,chicago,No,39,29,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 25 39 Chicago . . . . . . . . . . . . . . . . . . . . . . . . . . . 29 (W),resolved,
ILLRAW-00480,illinois,historical_record_book,1934-1935,1935,1935-03-02,Minnesota,Minnesota,minnesota,Yes,41,29,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,M 2 41 Minnesota . . . . . . . . . . . . . . . . . . . . . . . . . 29 (W),resolved,
ILLRAW-00481,illinois,historical_record_book,1934-1935,1935,1935-03-04,Michigan,Michigan,michigan,Yes,36,22,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,M 4 36 at Michigan . . . . . . . . . . . . . . . . . . . . . . . . 22 (W),resolved,
ILLRAW-00482,illinois,historical_record_book,1935-1936,1936,1935-12-07,St. Louis,Saint Louis,saint-louis,Yes,35,27,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 7 35 St. Louis . . . . . . . . . . . . . . . . . . . . . . . . . . . 27 (W),resolved,
ILLRAW-00483,illinois,historical_record_book,1935-1936,1936,1935-12-11,Wabash,Wabash,wabash,No,40,22,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 11 40 Wabash . . . . . . . . . . . . . . . . . . . . . . . . . . . 22 (W),resolved,
ILLRAW-00484,illinois,historical_record_book,1935-1936,1936,1935-12-17,DePauw,DePauw,depauw,No,47,14,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 17 47 DePauw . . . . . . . . . . . . . . . . . . . . . . . . . . . 14 (W),resolved,
ILLRAW-00485,illinois,historical_record_book,1935-1936,1936,1935-12-20,DePaul,DePaul,depaul,Yes,26,24,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 20 26 at DePaul (at Chicago Stadium) . . . . . . . . . 24 (W),resolved,
ILLRAW-00486,illinois,historical_record_book,1935-1936,1936,1935-12-28,Knox,Knox,knox,No,48,31,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 28 48 at Knox . . . . . . . . . . . . . . . . . . . . . . . . . . . . 31 (W),resolved,
ILLRAW-00487,illinois,historical_record_book,1935-1936,1936,1935-12-30,California,California,california,Yes,42,17,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 30 42 California . . . . . . . . . . . . . . . . . . . . . . . . . . 17 (W),resolved,
ILLRAW-00488,illinois,historical_record_book,1935-1936,1936,1936-01-04,Iowa,Iowa,iowa,Yes,26,27,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 4 26 at Iowa . . . . . . . . . . . . . . . . . . . . . . . . . . . 27 (L),resolved,
ILLRAW-00489,illinois,historical_record_book,1935-1936,1936,1936-01-06,Minnesota,Minnesota,minnesota,Yes,42,19,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 6 42 at Minnesota . . . . . . . . . . . . . . . . . . . . . . . 19 (W),resolved,
ILLRAW-00490,illinois,historical_record_book,1935-1936,1936,1936-01-11,Wisconsin,Wisconsin,wisconsin,Yes,29,27,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 11 29 at Wisconsin . . . . . . . . . . . . . . . . . . . . . . . 27 (W),resolved,
ILLRAW-00491,illinois,historical_record_book,1935-1936,1936,1936-01-13,Ohio State,Ohio State,ohio-state,Yes,13,18,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 13 13 Ohio State . . . . . . . . . . . . . . . . . . . . . . . . . 18 (L),resolved,
ILLRAW-00492,illinois,historical_record_book,1935-1936,1936,1936-01-18,Northwestern,Northwestern,northwestern,Yes,28,40,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 18 28 Northwestern . . . . . . . . . . . . . . . . . . . . . . 40 (L),resolved,
ILLRAW-00493,illinois,historical_record_book,1935-1936,1936,1936-02-05,Notre Dame,Notre Dame,notre-dame,Yes,23,33,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 5 23 at Notre Dame . . . . . . . . . . . . . . . . . . . . . . 33 (L),resolved,
ILLRAW-00494,illinois,historical_record_book,1935-1936,1936,1936-02-10,Iowa,Iowa,iowa,Yes,36,14,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 10 36 Iowa . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .14 (W),resolved,
ILLRAW-00495,illinois,historical_record_book,1935-1936,1936,1936-02-15,Wisconsin,Wisconsin,wisconsin,Yes,36,20,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 15 36 Wisconsin . . . . . . . . . . . . . . . . . . . . . . . . . 20 (W),resolved,
ILLRAW-00496,illinois,historical_record_book,1935-1936,1936,1936-02-17,Northwestern,Northwestern,northwestern,Yes,39,38,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 17 39 at Northwestern . . . . . . . . . . . . . . . . . . . . 38 (W),resolved,
ILLRAW-00497,illinois,historical_record_book,1935-1936,1936,1936-02-22,Minnesota,Minnesota,minnesota,Yes,35,33,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 22 35 Minnesota . . . . . . . . . . . . . . . . . . . . . . . . . 33 (W),resolved,
ILLRAW-00498,illinois,historical_record_book,1935-1936,1936,1936-02-24,Michigan,Michigan,michigan,Yes,37,42,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 24 37 Michigan . . . . . . . . . . . . . . . . . . . . . . . . . . 42 (L),resolved,
ILLRAW-00499,illinois,historical_record_book,1935-1936,1936,1936-02-29,Ohio State,Ohio State,ohio-state,Yes,30,20,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 29 30 at Ohio State . . . . . . . . . . . . . . . . . . . . . . . 20 (W),resolved,
ILLRAW-00500,illinois,historical_record_book,1935-1936,1936,1936-03-02,Michigan,Michigan,michigan,Yes,22,35,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,M 2 22 at Michigan . . . . . . . . . . . . . . . . . . . . . . . . 35 (L),resolved,
ILLRAW-00501,illinois,historical_record_book,1936-1937,1937,1936-12-08,Carroll,Carroll,carroll,No,51,34,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 8 51 Carroll . . . . . . . . . . . . . . . . . . . . . . . . . . . . 34 (W),resolved,
ILLRAW-00502,illinois,historical_record_book,1936-1937,1937,1936-12-12,DePauw,DePauw,depauw,No,44,24,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 12 44 DePauw . . . . . . . . . . . . . . . . . . . . . . . . . . . 24 (W),resolved,
ILLRAW-00503,illinois,historical_record_book,1936-1937,1937,1936-12-19,Notre Dame,Notre Dame,notre-dame,Yes,44,29,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,D 19 44 Notre Dame . . . . . . . . . . . . . . . . . . . . . . . . 29 (W),resolved,
ILLRAW-00504,illinois,historical_record_book,1936-1937,1937,1936-12-23,DePaul,DePaul,depaul,Yes,25,31,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 23 25 at DePaul (at 132nd Regiment Armory) . . . 31 (L),resolved,
ILLRAW-00505,illinois,historical_record_book,1936-1937,1937,1936-12-30,Bradley,Bradley,bradley,Yes,43,33,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,D 30 43 at Bradley . . . . . . . . . . . . . . . . . . . . . . . . . 33 (W),resolved,
ILLRAW-00506,illinois,historical_record_book,1936-1937,1937,1937-01-04,Northwestern,Northwestern,northwestern,Yes,38,47,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 4 38 Northwestern . . . . . . . . . . . . . . . . . . . . . . 47 (L),resolved,
ILLRAW-00507,illinois,historical_record_book,1936-1937,1937,1937-01-09,Wisconsin,Wisconsin,wisconsin,Yes,31,28,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 9 31 at Wisconsin . . . . . . . . . . . . . . . . . . . . . . . 28 (W),resolved,
ILLRAW-00508,illinois,historical_record_book,1936-1937,1937,1937-01-11,Indiana,Indiana,indiana,Yes,40,31,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 11 40 Indiana . . . . . . . . . . . . . . . . . . . . . . . . . . . 31 (W),resolved,
ILLRAW-00509,illinois,historical_record_book,1936-1937,1937,1937-01-16,Iowa,Iowa,iowa,Yes,42,28,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 16 42 Iowa . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .28 (W),resolved,
ILLRAW-00510,illinois,historical_record_book,1936-1937,1937,1937-01-18,Purdue,Purdue,purdue,Yes,38,37,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,J 18 38 at Purdue . . . . . . . . . . . . . . . . . . . . . . . . . 37 (W),resolved,
ILLRAW-00511,illinois,historical_record_book,1936-1937,1937,1937-01-23,Chicago,Chicago,chicago,No,28,22,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,J 23 28 Chicago . . . . . . . . . . . . . . . . . . . . . . . . . . . 22 (W),resolved,
ILLRAW-00512,illinois,historical_record_book,1936-1937,1937,1937-02-06,Notre Dame,Notre Dame,notre-dame,Yes,33,41,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 6 33 at Notre Dame . . . . . . . . . . . . . . . . . . . . . . 41 (L),resolved,
ILLRAW-00513,illinois,historical_record_book,1936-1937,1937,1937-02-13,Chicago,Chicago,chicago,No,34,26,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 13 34 at Chicago . . . . . . . . . . . . . . . . . . . . . . . . . 26 (W),resolved,
ILLRAW-00514,illinois,historical_record_book,1936-1937,1937,1937-02-15,Purdue,Purdue,purdue,Yes,34,61,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 15 34 Purdue . . . . . . . . . . . . . . . . . . . . . . . . . . . .61 (L),resolved,
ILLRAW-00515,illinois,historical_record_book,1936-1937,1937,1937-02-20,Indiana,Indiana,indiana,Yes,42,25,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 20 42 at Indiana . . . . . . . . . . . . . . . . . . . . . . . . . 25 (W),resolved,
ILLRAW-00516,illinois,historical_record_book,1936-1937,1937,1937-02-22,Wisconsin,Wisconsin,wisconsin,Yes,48,31,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,84,F 22 48 Wisconsin . . . . . . . . . . . . . . . . . . . . . . . . . 31 (W),resolved,
ILLRAW-00517,illinois,historical_record_book,1936-1937,1937,1937-02-27,Iowa,Iowa,iowa,Yes,40,29,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,F 27 40 at Iowa . . . . . . . . . . . . . . . . . . . . . . . . . . . 29 (W),resolved,
ILLRAW-00518,illinois,historical_record_book,1936-1937,1937,1937-03-06,Northwestern,Northwestern,northwestern,Yes,32,26,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,84,M 6 32 at Northwestern . . . . . . . . . . . . . . . . . . . . 26 (W),resolved,
ILLRAW-00519,illinois,historical_record_book,1937-1938,1938,1937-12-07,Carroll,Carroll,carroll,No,48,25,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,85,D 7 48 Carroll . . . . . . . . . . . . . . . . . . . . . . . . . . . . 25 (W),resolved,
ILLRAW-00520,illinois,historical_record_book,1937-1938,1938,1937-12-11,Augustana,Augustana,augustana,No,43,27,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,85,D 11 43 at Augustana . . . . . . . . . . . . . . . . . . . . . . . 27 (W),resolved,
ILLRAW-00521,illinois,historical_record_book,1937-1938,1938,1937-12-15,Washington University,Washington,washington,Yes,57,24,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,Huff Hall,Champaign,IL,,,REGULAR_SEASON,,85,D 15 57 Washington University . . . . . . . . . . . . . . . . 24 (W),resolved,
