source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
iowa-state,memorial-gymnasium,VEN-000130,Memorial Gymnasium,Memorial Gymnasium,Nashville,TN,arena,,,unknown,1,1985-12-27,1985-12-27,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000130. Integration rebase resolved final global venue ID VEN-000130.
iowa-state,michelob-ultra-arena,VEN-000135,Michelob ULTRA Arena,Michelob ULTRA Arena,Las Vegas,NV,arena,,,unknown,2,2025-11-24,2025-11-25,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000135. Integration rebase resolved final global venue ID VEN-000135.
iowa-state,moda-center,VEN-000138,Moda Center,Moda Center,Portland,OR,arena,,,unknown,2,2022-11-24,2022-11-27,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000138. Integration rebase resolved final global venue ID VEN-000138.
iowa-state,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,Municipal Auditorium,Kansas City,MO,arena,,,unknown,87,1941-03-18,1973-12-29,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000143. Integration rebase resolved final global venue ID VEN-000143.
iowa-state,neal-s-blaisdell-center,VEN-000149,Neal S. Blaisdell Center,Neal S. Blaisdell Center; Blaisdell Arena,Honolulu,HI,arena,,,unknown,3,1984-12-26,1984-12-28,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000149. Integration rebase resolved final global venue ID VEN-000149.
iowa-state,new-haven-coliseum,VEN-000491,New Haven Coliseum,New Haven Coliseum,New Haven,CT,arena,,,unknown,1,1980-12-29,1980-12-29,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: GENUINELY_NEW_PHYSICAL_CANDIDATE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000491. Integration rebase resolved final global venue ID VEN-000491.
iowa-state,omni-coliseum,VEN-000157,Omni Coliseum,Omni Coliseum,Atlanta,GA,arena,,,unknown,1,1989-03-17,1989-03-17,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000157. Integration rebase resolved final global venue ID VEN-000157.
iowa-state,orleans-arena,VEN-000356,Orleans Arena,Orleans Arena,Las Vegas,NV,arena,,,unknown,2,2007-12-22,2007-12-23,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000356. Integration rebase resolved final global venue ID VEN-000356.
iowa-state,paycom-center,VEN-000162,Paycom Center,Paycom Center,Oklahoma City,OK,arena,,,unknown,2,2007-03-08,2009-03-11,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000162. Integration rebase resolved final global venue ID VEN-000162.
iowa-state,raider-arena,VEN-000271,Raider Arena,Raider Arena; The Arena,Niceville,FL,arena,,,unknown,2,2015-11-27,2015-11-28,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000271. Integration rebase resolved final global venue ID VEN-000271.
iowa-state,reunion-arena,VEN-000173,Reunion Arena,Reunion Arena,Dallas,TX,arena,,,unknown,2,1996-03-14,1996-03-16,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000173. Integration rebase resolved final global venue ID VEN-000173.
iowa-state,sanford-pentagon,VEN-000251,Sanford Pentagon,Sanford Pentagon,Sioux Falls,SD,arena,,,unknown,2,2015-11-13,2025-11-10,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000251. Integration rebase resolved final global venue ID VEN-000251.
iowa-state,savage-arena,VEN-000492,Savage Arena,Centennial Hall; Savage Hall; Savage Arena,Toledo,OH,arena,,,unknown,2,1987-12-28,1987-12-29,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: GENUINELY_NEW_PHYSICAL_CANDIDATE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000492. Integration rebase resolved final global venue ID VEN-000492.
iowa-state,south-padre-island-convention-center,VEN-000445,South Padre Island Convention Center,South Padre Island Convention Center,South Padre Island,TX,arena,,,unknown,2,2011-11-25,2011-11-26,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000445. Integration rebase resolved final global venue ID VEN-000445.
iowa-state,springfield-civic-center,VEN-000326,Springfield Civic Center,Springfield Civic Center,Springfield,MA,arena,,,unknown,2,1991-12-27,1991-12-28,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000326. Integration rebase resolved final global venue ID VEN-000326.
iowa-state,stan-sheriff-center,VEN-000194,Stan Sheriff Center,Stan Sheriff Center,Honolulu,HI,arena,,,unknown,6,2005-12-21,2013-12-25,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000194. Integration rebase resolved final global venue ID VEN-000194.
iowa-state,iowa-state-state-gym,VEN-000493,State Gym,State Gym,Ames,IA,gymnasium,,,unknown,300,1913-02-06,1946-02-23,home,1913-02-06,1946-02-23,EXACT_ASSIGNED_RANGE,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: GENUINELY_NEW_PHYSICAL_CANDIDATE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000493. Integration rebase resolved final global venue ID VEN-000493.
iowa-state,stokely-athletics-center,VEN-000199,Stokely Athletics Center,Stokely Athletics Center,Knoxville,TN,arena,,,unknown,2,1984-12-14,1984-12-15,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000199. Integration rebase resolved final global venue ID VEN-000199.
iowa-state,sullivan-arena,VEN-000361,Sullivan Arena,Sullivan Arena,Anchorage,AK,arena,,,unknown,3,1998-11-25,1998-11-28,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000361. Integration rebase resolved final global venue ID VEN-000361.
iowa-state,t-mobile-center,VEN-000202,T-Mobile Center,T-Mobile Center; Sprint Center,Kansas City,MO,arena,,,unknown,35,2008-03-13,2026-03-13,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000202. Integration rebase resolved final global venue ID VEN-000202.
iowa-state,td-garden,VEN-000203,TD Garden,TD Garden,Boston,MA,arena,,,unknown,1,2024-03-28,2024-03-28,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000203. Integration rebase resolved final global venue ID VEN-000203.
iowa-state,iowa-state-armory,VEN-000494,The Armory,The Armory; Iowa State Armory,Ames,IA,arena,,,unknown,266,1946-12-02,1971-03-08,home,1946-12-02,1971-03-08,EXACT_ASSIGNED_RANGE,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: GENUINELY_NEW_PHYSICAL_CANDIDATE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000494. Integration rebase resolved final global venue ID VEN-000494.
iowa-state,the-palace-of-auburn-hills,VEN-000206,The Palace of Auburn Hills,The Palace of Auburn Hills,Auburn Hills,MI,arena,,,unknown,5,1992-12-19,2000-03-25,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000206. Integration rebase resolved final global venue ID VEN-000206.
iowa-state,thomas-and-mack-center,VEN-000377,Thomas & Mack Center,Thomas & Mack Center,Las Vegas,NV,arena,,,unknown,3,1998-12-19,2012-11-24,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000377. Integration rebase resolved final global venue ID VEN-000377.
iowa-state,united-center,VEN-000217,United Center,United Center,Chicago,IL,arena,,,unknown,4,2010-01-06,2026-03-27,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000217. Integration rebase resolved final global venue ID VEN-000217.
iowa-state,university-of-dayton-arena,VEN-000221,University of Dayton Arena,University of Dayton Arena,Dayton,OH,arena,,,unknown,2,2013-03-22,2013-03-24,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000221. Integration rebase resolved final global venue ID VEN-000221.
iowa-state,valley-high-school-las-vegas,VEN-000455,Valley High School,Valley High School,Las Vegas,NV,high_school_gym,,,unknown,3,2001-11-22,2001-11-24,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: GENUINELY_NEW_PHYSICAL_CANDIDATE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000455. Integration rebase resolved final global venue ID VEN-000455.
iowa-state,veterans-memorial-auditorium-des-moines,VEN-000495,Veterans Memorial Auditorium,Veterans Memorial Auditorium,Des Moines,IA,arena,,,unknown,1,1958-12-20,1958-12-20,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: GENUINELY_NEW_PHYSICAL_CANDIDATE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000495. Integration rebase resolved final global venue ID VEN-000495.
iowa-state,veterans-memorial-coliseum-portland,VEN-000297,Veterans Memorial Coliseum,Veterans Memorial Coliseum; Memorial Coliseum,Portland,OR,arena,,,unknown,4,1981-12-26,2022-11-25,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000297. Integration rebase resolved final global venue ID VEN-000297.
iowa-state,wells-fargo-arena,VEN-000228,Wells Fargo Arena,Wells Fargo Arena,Des Moines,IA,arena,,,unknown,10,2005-12-17,2018-12-15,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000228. Integration rebase resolved final global venue ID VEN-000228.
iowa-state,worcester-centrum,VEN-000234,Worcester Centrum,Worcester Centrum; Centrum in Worcester,Worcester,MA,arena,,,unknown,2,1992-03-20,1992-03-22,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000234. Integration rebase resolved final global venue ID VEN-000234.
iowa-state,xl-center,VEN-000257,XL Center,XL Center; Hartford Civic Center,Hartford,CT,arena,,,unknown,1,1988-03-18,1988-03-18,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000257. Integration rebase resolved final global venue ID VEN-000257.
