index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
184,oregon,Duke (5/19),duke,Duke,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
185,oregon,Duke (NR/1),duke,Duke,Yes,1,2010-2011,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
186,oregon,Duquesne,duquesne,Duquesne,Yes,5,1940-1941,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
187,oregon,East Tennessee State,east-tennessee-state,East Tennessee State,Yes,1,1991-1992,1991-1992,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
188,oregon,Eastern Washington,eastern-washington,Eastern Washington,Yes,2,2011-2012,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
189,oregon,Eastern Washington (14/NR),eastern-washington,Eastern Washington,Yes,1,2018-2019,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
190,oregon,Eastern Washington (22/NR),eastern-washington,Eastern Washington,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
191,oregon,Ellery Arms,ellery-arms,Ellery Arms,No,1,1926-1927,1926-1927,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
192,oregon,Eugene,eugene,Eugene,No,1,1907-1908,1907-1908,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
193,oregon,Eugene DeNeffes,eugene-deneffes,Eugene DeNeffes,No,3,1929-1930,1933-1934,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
194,oregon,Fees Music,fees-music,Fees Music,No,3,1943-1944,1944-1945,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
195,oregon,Fees Rollerdome,fees-rollerdome,Fees Rollerdome,No,4,1945-1946,1946-1947,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
196,oregon,Fee’s Rollerdome,fees-rollerdome,Fees Rollerdome,No,1,1947-1948,1947-1948,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
197,oregon,Florida (10/3),florida,Florida,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
198,oregon,Florida A&M,florida-a-and-m,Florida A&M,Yes,3,2018-2019,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
199,oregon,Florida A&M (21/NR),florida-a-and-m,Florida A&M,Yes,1,2022-2023,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
200,oregon,Florida A&M (5/NR),florida-a-and-m,Florida A&M,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
201,oregon,Florida State,florida-state,Florida State,Yes,1,1969-1970,1969-1970,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
202,oregon,Fort Lewis,fort-lewis,Fort Lewis,No,2,1943-1944,1944-1945,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
203,oregon,Fresno State,fresno-state,Fresno State,Yes,11,1959-1960,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
204,oregon,Fresno State (15/NR),fresno-state,Fresno State,Yes,2,2015-2016,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
205,oregon,Fresno State (20/NR),fresno-state,Fresno State,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
206,oregon,Fresno State (NR/13),fresno-state,Fresno State,Yes,1,1996-1997,1996-1997,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
207,oregon,Garylords AAU,garylords-aau,Garylords AAU,No,1,1939-1940,1939-1940,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
208,oregon,General Grocers,general-grocers,General Grocers,No,2,1946-1947,1946-1947,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
209,oregon,George Mason,george-mason,George Mason,Yes,1,2003-2004,2003-2004,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
210,oregon,George Washington,george-washington,George Washington,Yes,1,1994-1995,1994-1995,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
211,oregon,Georgetown,georgetown,Georgetown,Yes,1,2005-2006,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
212,oregon,Georgetown (13/NR),georgetown,Georgetown,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
213,oregon,Georgetown (19/NR),georgetown,Georgetown,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
214,oregon,Georgetown (NR/18),georgetown,Georgetown,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
215,oregon,Georgia,georgia,Georgia,Yes,2,1975-1976,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
216,oregon,Georgia Tech,georgia-tech,Georgia Tech,Yes,2,1977-1978,1998-1999,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
217,oregon,Gonzaga,gonzaga,Gonzaga,Yes,26,1911-1912,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
218,oregon,Gonzaga (11/8),gonzaga,Gonzaga,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
219,oregon,Grambling State,grambling,Grambling,Yes,1,1976-1977,1976-1977,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
220,oregon,Grambling State (10/NR),grambling,Grambling,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
221,oregon,Grass Valley,grass-valley,Grass Valley,No,1,1926-1927,1926-1927,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
222,oregon,Green Bay (21/NR),green-bay,Green Bay,Yes,1,2018-2019,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
223,oregon,Hanford All Stars,hanford-all-stars,Hanford All Stars,No,1,1944-1945,1944-1945,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
224,oregon,Harlem Globetrotters,harlem-globetrotters,Harlem Globetrotters,No,1,1942-1943,1942-1943,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
225,oregon,Hartford,hartford,Hartford,No,1,1992-1993,1992-1993,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
226,oregon,Hawaii,hawai-i,Hawai'i,Yes,10,1940-1941,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
227,oregon,Hawaii (11/NR),hawai-i,Hawai'i,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
228,oregon,Hawaii (13/NR),hawai-i,Hawai'i,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
229,oregon,Hawaii-Hilo,hawaii-hilo,Hawaii-Hilo,No,1,1995-1996,1995-1996,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
230,oregon,Holy Cross (5/NR),holy-cross,Holy Cross,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
231,oregon,Honolulu Coca Colas,honolulu-coca-colas,Honolulu Coca Colas,No,2,1940-1941,1940-1941,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
232,oregon,Honolulu Elks,honolulu-elks,Honolulu Elks,No,1,1940-1941,1940-1941,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
233,oregon,Houston (11/NR),houston,Houston,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
234,oregon,Houston (18/NR),houston,Houston,Yes,2,1970-1971,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
235,oregon,Houston (NR/12),houston,Houston,Yes,1,2021-2022,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
236,oregon,Houston (NR/3),houston,Houston,Yes,1,2022-2023,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
237,oregon,Houston Baptist,houston-christian,Houston Christian,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
238,oregon,Howard,howard,Howard,Yes,1,2005-2006,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
239,oregon,Humboldt State,humboldt-state,Humboldt State,No,2,1979-1980,1993-1994,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
240,oregon,Idaho,idaho,Idaho,Yes,170,1907-1908,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
241,oregon,Idaho State,idaho-state,Idaho State,Yes,5,1966-1967,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
242,oregon,Idaho State (22/NR),idaho-state,Idaho State,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
243,oregon,Illinois,illinois,Illinois,Yes,3,1977-1978,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
244,oregon,Illinois (15/NR),illinois,Illinois,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
245,oregon,Illinois (9/22),illinois,Illinois,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
246,oregon,Illinois (NR/1),illinois,Illinois,Yes,1,2004-2005,2004-2005,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
247,oregon,Illinois (NR/11),illinois,Illinois,Yes,1,2005-2006,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
248,oregon,Illinois (NR/2),illinois,Illinois,Yes,1,1984-1985,1984-1985,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
249,oregon,Illinois AC,illinois-ac,Illinois AC,No,1,1914-1915,1914-1915,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
250,oregon,Illinois State,illinois-state,Illinois State,Yes,1,1989-1990,1989-1990,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
251,oregon,Illinois-Chicago,uic,UIC,Yes,2,1999-2000,2000-2001,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
252,oregon,Independence AC,independence-ac,Independence AC,No,1,1922-1923,1922-1923,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
253,oregon,Indiana,indiana,Indiana,Yes,4,1966-1967,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
254,oregon,Indiana (23/NR),indiana,Indiana,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
255,oregon,Indiana (NR/7),indiana,Indiana,Yes,1,1973-1974,1973-1974,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
256,oregon,Indiana State,indiana-state,Indiana State,Yes,1,1945-1946,1945-1946,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
257,oregon,Iona (9/NR),iona,Iona,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
258,oregon,Iowa,iowa,Iowa,Yes,8,1949-1950,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
259,oregon,Iowa (13/NR),iowa,Iowa,Yes,1,2018-2019,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
260,oregon,Iowa (NR/8),iowa,Iowa,Yes,1,2020-2021,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
261,oregon,Irish of Eugene,irish-of-eugene,Irish of Eugene,No,2,1934-1935,1934-1935,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
262,oregon,Jackson State,jackson-state,Jackson State,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
263,oregon,Jacksonville State,jacksonville-state,Jacksonville State,Yes,2,2010-2011,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
264,oregon,Kansas,kansas,Kansas,Yes,3,1947-1948,1973-1974,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
265,oregon,Kansas (11/2),kansas,Kansas,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
266,oregon,Kansas (7/14),kansas,Kansas,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
267,oregon,Kansas (9/3),kansas,Kansas,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
268,oregon,Kansas (NR/19),kansas,Kansas,Yes,1,1984-1985,1984-1985,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
269,oregon,Kansas (NR/5),kansas,Kansas,Yes,1,2003-2004,2003-2004,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
270,oregon,Kansas State,kansas-state,Kansas State,Yes,3,1964-1965,2008-2009,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
271,oregon,Kansas State (17/25),kansas-state,Kansas State,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
272,oregon,Kent State,kent-state,Kent State,Yes,1,2023-2024,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
273,oregon,Kentucky,kentucky,Kentucky,Yes,1,1972-1973,1972-1973,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
274,oregon,Klamath Falls Marines,klamath-falls-marines,Klamath Falls Marines,No,6,1944-1945,1945-1946,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
275,oregon,LaSalle,la-salle,La Salle,Yes,1,1991-1992,1991-1992,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: la-salle -> la-salle (La Salle).
276,oregon,Lamar,lamar,Lamar,Yes,3,1982-1983,1987-1988,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
277,oregon,Lehigh,lehigh,Lehigh,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
278,oregon,Liberty (25/NR),liberty,Liberty,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
279,oregon,Linfield,linfield,Linfield,No,3,1930-1931,1933-1934,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
280,oregon,Livermore,livermore,Livermore,No,1,1925-1926,1925-1926,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
281,oregon,Long Beach State,long-beach-state,Long Beach State,Yes,3,2001-2002,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
282,oregon,Long Island,long-island-university,Long Island University,Yes,7,1939-1940,1948-1949,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: long-island -> long-island-university (Long Island University).
283,oregon,Los Angeles AC,los-angeles-ac,Los Angeles AC,No,1,1925-1926,1925-1926,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
284,oregon,Louisiana State,lsu,LSU,Yes,1,2011-2012,2011-2012,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
285,oregon,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,1,1986-1987,1986-1987,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
286,oregon,Louisiana-Lafayette,louisiana,Louisiana,Yes,2,1979-1980,1986-1987,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
287,oregon,Louisiana-Monroe,ul-monroe,UL Monroe,Yes,1,1991-1992,1991-1992,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: ul-monroe -> ul-monroe (UL Monroe).
288,oregon,Louisville,louisville,Louisville,Yes,2,2000-2001,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
289,oregon,Louisville (25/2),louisville,Louisville,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
290,oregon,Louisville (NR/12),louisville,Louisville,Yes,1,1954-1955,1954-1955,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
291,oregon,Loyola (Ill.),loyola-chicago,Loyola Chicago,Yes,1,1949-1950,1949-1950,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
292,oregon,Loyola Marymount,loyola-marymount,Loyola Marymount,Yes,2,1925-1926,1997-1998,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
293,oregon,Marquette,marquette,Marquette,Yes,1,2017-2018,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
294,oregon,Marshall,marshall,Marshall,Yes,2,2003-2004,2004-2005,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
295,oregon,Marshfield AL,marshfield-al,Marshfield AL,No,1,1924-1925,1924-1925,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
296,oregon,Maryland,maryland,Maryland,Yes,2,2025-2026,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
297,oregon,Maryland (9/NR),maryland,Maryland,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
298,oregon,Marysville AL,marysville-al,Marysville AL,No,1,1926-1927,1926-1927,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
299,oregon,Massachusetts,massachusetts,Massachusetts,Yes,2,2000-2001,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
300,oregon,McMinnville AL,mcminnville-al,McMinnville AL,No,1,1921-1922,1921-1922,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
301,oregon,Memphis (14/13),memphis,Memphis,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
302,oregon,Mercer (21/NR),mercer,Mercer,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
303,oregon,Miami (Ohio),miami-oh,Miami (OH),Yes,1,1938-1939,1938-1939,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
304,oregon,Miami (Ohio) (10/NR),miami-oh,Miami (OH),Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
305,oregon,Michigan,michigan,Michigan,Yes,5,1955-1956,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
306,oregon,Michigan (10/5),michigan,Michigan,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
307,oregon,Michigan (9/23),michigan,Michigan,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
308,oregon,Michigan (NR/19),michigan,Michigan,Yes,1,2014-2015,2014-2015,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
309,oregon,Michigan (NR/24),michigan,Michigan,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
310,oregon,Michigan State,michigan-state,Michigan State,Yes,4,1961-1962,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
311,oregon,Michigan State (23/7),michigan-state,Michigan State,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
312,oregon,Michigan State (NR/12),michigan-state,Michigan State,Yes,1,2022-2023,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
313,oregon,Michigan State (NR/9),michigan-state,Michigan State,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
314,oregon,Minnesota,minnesota,Minnesota,Yes,8,1966-1967,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
315,oregon,Minnesota (15/NR),minnesota,Minnesota,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
316,oregon,Minnesota (5/25),minnesota,Minnesota,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
317,oregon,Minnesota (NR/5),minnesota,Minnesota,Yes,1,1972-1973,1972-1973,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
