source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
BAYRAW-00585,baylor,1940-1941,1941-02-01,* TCU,tcu,TCU,48,39,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,F1 * TCU W 48-39,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00586,baylor,1940-1941,,* at SMU,smu,SMU,55,45,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at SMU W 55-45,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00587,baylor,1940-1941,1941-02-07,* at Arkansas,arkansas,Arkansas,48,62,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Arkansas L 48-62,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00588,baylor,1940-1941,1941-02-08,* at Arkansas,arkansas,Arkansas,31,36,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Arkansas L 31-36,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00589,baylor,1940-1941,1941-02-14,* TEXAS,texas,Texas,44,45,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,F14 * TEXAS L 44-45,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00590,baylor,1940-1941,1941-02-19,* at Texas,texas,Texas,52,48,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F19 * at Texas W 52-48,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00591,baylor,1940-1941,1941-02-24,* RICE,rice,Rice,60,62,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,F24 * RICE L 60-62,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00592,baylor,1940-1941,,* TEXAS A&M,texas-a-m,Texas A&M,52,39,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* TEXAS A&M W 52-39,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00593,baylor,1941-1942,,TEXAS STATE,texas-state,Texas State,40,39,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,TEXAS STATE W 40-39,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00594,baylor,1941-1942,,NORTH TEXAS,north-texas,North Texas,53,44,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,NORTH TEXAS W 53-44,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00595,baylor,1941-1942,,PHILLIPS 66,phillips-66ers,Phillips 66ers,35,44,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,PHILLIPS 66 L 35-44,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00596,baylor,1941-1942,1941-12-26,vs. Northern Colorado1,northern-colorado,Northern Colorado,64,44,W,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D26 vs. Northern Colorado1 W 64-44,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00597,baylor,1941-1942,1941-12-27,vs.SE Oklahoma State1,southeastern-oklahoma-state,Southeastern Oklahoma State,53,38,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,D27 vs.SE Oklahoma State1 W 53-38,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00598,baylor,1941-1942,1941-12-28,vs. Oklahoma State1,oklahoma-state,Oklahoma State,29,40,L,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D28 vs. Oklahoma State1 L 29-40,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00599,baylor,1941-1942,1941-12-29,vs. Texas Tech1,texas-tech,Texas Tech,59,58,W,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D29 vs. Texas Tech1 W 59-58,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00600,baylor,1941-1942,1941-12-30,vs. Missouri State1,missouri-state,Missouri State,37,33,W,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D30 vs. Missouri State1 W 37-33,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00601,baylor,1941-1942,,PHILLIPS 66,phillips-66ers,Phillips 66ers,32,71,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,PHILLIPS 66 L 32-71,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00602,baylor,1941-1942,1942-01-10,* TCU,tcu,TCU,44,32,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,J10 * TCU W 44-32,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00603,baylor,1941-1942,,* at SMU,smu,SMU,45,41,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at SMU W 45-41,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00604,baylor,1941-1942,,* at Texas A&M,texas-a-m,Texas A&M,48,46,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Texas A&M W 48-46,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00605,baylor,1941-1942,1942-01-20,* at Texas,texas,Texas,38,58,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J20 * at Texas L 38-58,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00606,baylor,1941-1942,1942-01-24,* RICE,rice,Rice,36,73,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,J24 * RICE L 36-73,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00607,baylor,1941-1942,,* TEXAS A&M,texas-a-m,Texas A&M,38,35,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* TEXAS A&M W 38-35,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00608,baylor,1941-1942,1942-02-06,* ARKANSAS,arkansas,Arkansas,43,53,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* ARKANSAS L 43-53,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00609,baylor,1941-1942,1942-02-07,* ARKANSAS,arkansas,Arkansas,45,50,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* ARKANSAS L 45-50,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00610,baylor,1941-1942,1942-02-14,* TEXAS,texas,Texas,55,34,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,F14 * TEXAS W 55-34,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00611,baylor,1941-1942,1942-02-17,* at TCU,tcu,TCU,33,37,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F17 * at TCU L 33-37,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00612,baylor,1941-1942,1942-02-24,* at Rice,rice,Rice,38,63,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F24 * at Rice L 38-63,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00613,baylor,1941-1942,,* SMU,smu,SMU,46,39,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* SMU W 46-39,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00614,baylor,1942-1943,1942-12-28,vs. SE Oklahoma State1,southeastern-oklahoma-state,Southeastern Oklahoma State,30,40,L,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D28 vs. SE Oklahoma State1 L 30-40,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00615,baylor,1942-1943,1942-12-29,vs. West Texas A&M1,west-texas-a-m,West Texas A&M,51,47,W,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D29 vs. West Texas A&M1 W 51-47,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00616,baylor,1942-1943,1942-12-30,vs. Rice1,rice,Rice,26,42,L,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D30 vs. Rice1 L 26-42,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00617,baylor,1942-1943,,TEXAS A&M-COMMERCE,east-texas-a-m,East Texas A&M,34,33,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,TEXAS A&M-COMMERCE W 34-33,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00618,baylor,1942-1943,1943-01-06,* at TCU,tcu,TCU,31,35,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J6 * at TCU L 31-35,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00619,baylor,1942-1943,1943-01-09,* TEXAS,texas,Texas,35,41,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,J9 * TEXAS L 35-41,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00620,baylor,1942-1943,,* TEXAS A&M,texas-a-m,Texas A&M,66,58,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* TEXAS A&M W 66-58,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00621,baylor,1942-1943,,* at SMU,smu,SMU,44,71,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at SMU L 44-71,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00622,baylor,1942-1943,,TEXAS A&M-COMMERCE,east-texas-a-m,East Texas A&M,35,33,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,TEXAS A&M-COMMERCE W 35-33,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00623,baylor,1942-1943,,WACO AFB,waco-afb,Waco AFB,39,35,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,WACO AFB W 39-35,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00624,baylor,1942-1943,,* at Texas A&M,texas-a-m,Texas A&M,38,51,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Texas A&M L 38-51,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00625,baylor,1942-1943,1943-01-23,* RICE,rice,Rice,34,36,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,J23 * RICE L 34-36,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00626,baylor,1942-1943,,* at Arkansas,arkansas,Arkansas,25,68,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Arkansas L 25-68,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00627,baylor,1942-1943,1943-02-06,* at Arkansas,arkansas,Arkansas,38,40,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Arkansas L 38-40,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00628,baylor,1942-1943,1943-02-13,* TCU,tcu,TCU,50,41,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,F13 * TCU W 50-41,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00629,baylor,1942-1943,1943-02-18,* at Rice,rice,Rice,36,53,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F18 * at Rice L 36-53,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00630,baylor,1942-1943,,CORPUS CHRISTI NAS,corpus-christi-nas,Corpus Christi NAS,23,54,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,CORPUS CHRISTI NAS L 23-54,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00631,baylor,1942-1943,,CORPUS CHRISTI NAS,corpus-christi-nas,Corpus Christi NAS,24,48,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,CORPUS CHRISTI NAS L 24-48,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00632,baylor,1942-1943,,* SMU,smu,SMU,50,65,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* SMU L 50-65,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00633,baylor,1942-1943,1943-02-27,* at Texas,texas,Texas,55,57,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F27 * at Texas L 55-57,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00634,baylor,1943-1944,,at Waco AFB,waco-afb,Waco AFB,23,41,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,at Waco AFB L 23-41,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00635,baylor,1943-1944,,WACO AFB,waco-afb,Waco AFB,36,29,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,WACO AFB W 36-29,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00636,baylor,1943-1944,,at Southwestern,southwestern-tx,Southwestern (Texas),28,57,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,at Southwestern L 28-57,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00637,baylor,1943-1944,,at Corsicana AF,corsicana-af,Corsicana AF,45,32,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,at Corsicana AF W 45-32,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00638,baylor,1943-1944,,CORSICANA AF,corsicana-af,Corsicana AF,42,34,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,CORSICANA AF W 42-34,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00639,baylor,1943-1944,1944-01-05,* RICE,rice,Rice,27,49,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,J5 * RICE L 27-49,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00640,baylor,1943-1944,1944-01-08,* at Texas,texas,Texas,38,55,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J8 * at Texas L 38-55,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00641,baylor,1943-1944,,* TEXAS A&M,texas-a-m,Texas A&M,48,43,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* TEXAS A&M W 48-43,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00642,baylor,1943-1944,1944-01-15,* at TCU,tcu,TCU,38,48,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J15 * at TCU L 38-48,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00643,baylor,1943-1944,1944-01-19,* TEXAS,texas,Texas,29,53,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,J19 * TEXAS L 29-53,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00644,baylor,1943-1944,,NORTH TEXAS,north-texas,North Texas,38,35,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,NORTH TEXAS W 38-35,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00645,baylor,1943-1944,,* at Texas A&M,texas-a-m,Texas A&M,42,39,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Texas A&M W 42-39,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00646,baylor,1943-1944,1944-02-04,* ARKANSAS,arkansas,Arkansas,28,45,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* ARKANSAS L 28-45,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00647,baylor,1943-1944,1944-02-05,* ARKANSAS,arkansas,Arkansas,34,36,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* ARKANSAS L 34-36,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00648,baylor,1943-1944,,* at SMU,smu,SMU,41,64,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at SMU L 41-64,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00649,baylor,1943-1944,,* SMU,smu,SMU,44,57,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* SMU L 44-57,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00650,baylor,1943-1944,1944-02-19,* at Rice,rice,Rice,38,65,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F19 * at Rice L 38-65,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00651,baylor,1943-1944,1944-02-22,* TCU,tcu,TCU,38,49,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,F22 * TCU L 38-49,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00652,baylor,1944-1945,1944-12-27,vs. Oklahoma State1,oklahoma-state,Oklahoma State,16,63,L,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D27 vs. Oklahoma State1 L 16-63,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00653,baylor,1944-1945,1944-12-28,vs. West Texas A&M1,west-texas-a-m,West Texas A&M,41,56,L,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D28 vs. West Texas A&M1 L 41-56,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00654,baylor,1944-1945,1944-12-29,vs. Texas Tech1,texas-tech,Texas Tech,38,56,L,0,NEUTRAL,,Oklahoma City,OK,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D29 vs. Texas Tech1 L 38-56,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00655,baylor,1944-1945,,LACKLAND AFB,lackland-afb,Lackland AFB,19,49,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,LACKLAND AFB L 19-49,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00656,baylor,1944-1945,,WACO AFB,waco-afb,Waco AFB,23,62,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,WACO AFB L 23-62,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00657,baylor,1944-1945,1945-01-06,* at Arkansas,arkansas,Arkansas,30,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Arkansas L 30-90,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00658,baylor,1944-1945,1945-01-05,* at Arkansas,arkansas,Arkansas,28,94,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Arkansas L 28-94,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,"Stage 6 exact-date recovery from published current-main reciprocal institutional source; season, reciprocal score/result, and H/A context matched. No game-identity or score/result change."
BAYRAW-00659,baylor,1944-1945,1945-01-13,* TEXAS,texas,Texas,36,54,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,J13 * TEXAS L 36-54,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00660,baylor,1944-1945,,* TEXAS A&M,texas-a-m,Texas A&M,30,42,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* TEXAS A&M L 30-42,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00661,baylor,1944-1945,1945-01-24,* at TCU,tcu,TCU,25,64,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J24 * at TCU L 25-64,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00662,baylor,1944-1945,,* SMU,smu,SMU,33,62,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,* SMU L 33-62,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00663,baylor,1944-1945,1945-02-03,* at Rice,rice,Rice,24,95,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F3 * at Rice L 24-95,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00664,baylor,1944-1945,,* at SMU,smu,SMU,34,56,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at SMU L 34-56,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00665,baylor,1944-1945,1945-02-10,* at Texas,texas,Texas,22,54,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F10 * at Texas L 22-54,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00666,baylor,1944-1945,,* at Texas A&M,texas-a-m,Texas A&M,28,29,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,* at Texas A&M L 28-29,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00667,baylor,1944-1945,1945-02-17,* RICE,rice,Rice,26,68,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,F17 * RICE L 26-68,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00668,baylor,1944-1945,1945-02-21,* TCU,tcu,TCU,25,55,L,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,F21 * TCU L 25-55,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00669,baylor,1945-1946,,at Randolph AFB,randolph-afb,Randolph AFB,53,40,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,at Randolph AFB W 53-40,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00670,baylor,1945-1946,,at Cadet Center,cadet-center,Cadet Center,47,38,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,at Cadet Center W 47-38,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00671,baylor,1945-1946,,NORTH TEXAS,north-texas,North Texas,58,29,W,0,SOURCE_PROGRAM_HOME,Marrs-McLean Gymnasium,Waco,TX,REGULAR_SEASON,,,,,,NORTH TEXAS W 58-29,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
BAYRAW-00672,baylor,1945-1946,,at North Texas,north-texas,North Texas,78,28,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,at North Texas W 78-28,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 102,
